-2,-1.9375,-1.9375,-1.875,-1.875,-1.8125,-1.8125,-1.75,-1.75,-1.6875,-1.6875,-1.625,-1.625,-1.5625,-1.5625,-1.5,-1.5,-1.4375,-1.4375,-1.375,-1.375,-1.3125,-1.3125,-1.25,-1.25,-1.1875,-1.1875,-1.125,-1.125,-1.0625,-1.0625,-1,-1,-0.9375,-0.9375,-0.875,-0.875,-0.8125,-0.8125,-0.75,-0.75,-0.6875,-0.6875,-0.625,-0.625,-0.5625,-0.5625,-0.5,-0.5,-0.4375,-0.4375,-0.375,-0.375,-0.3125,-0.3125,-0.25,-0.25,-0.1875,-0.1875,-0.125,-0.125,-0.0625,-0.0625,0,0,0.0625,0.0625,0.125,0.125,0.1875,0.1875,0.25,0.25,0.3125,0.3125,0.375,0.375,0.4375,0.4375,0.5,0.5,0.5625,0.5625,0.625,0.625,0.6875,0.6875,0.75,0.75,0.8125,0.8125,0.875,0.875,0.9375,0.9375,1,1,1.0625,1.0625,1.125,1.125,1.1875,1.1875,1.25,1.25,1.3125,1.3125,1.375,1.375,1.4375,1.4375,1.5,1.5,1.5625,1.5625,1.625,1.625,1.6875,1.6875,1.75,1.75,1.8125,1.8125,1.875,1.875,1.9375,1.9375,2
-0.00635694,0.031867,0.0325074,0.14136,0.142543,0.305453,0.306999,0.499163,0.500837,0.693001,0.694547,0.857457,0.85864,0.967493,0.968133,1.00636,1.00636,0.968133,0.967493,0.85864,0.857457,0.694547,0.693001,0.500837,0.499163,0.306999,0.305453,0.142543,0.14136,0.0325074,0.031867,-0.00635694,-0.00635694,0.031867,0.0325074,0.14136,0.142543,0.305453,0.306999,0.499163,0.500837,0.693001,0.694547,0.857457,0.85864,0.967493,0.968133,1.00636,1.00636,0.968133,0.967493,0.85864,0.857457,0.694547,0.693001,0.500837,0.499163,0.306999,0.305453,0.142543,0.14136,0.0325074,0.031867,-0.00635694,-0.00635694,0.031867,0.0325074,0.14136,0.142543,0.305453,0.306999,0.499163,0.500837,0.693001,0.694547,0.857457,0.85864,0.967493,0.968133,1.00636,1.00636,0.968133,0.967493,0.85864,0.857457,0.694547,0.693001,0.500837,0.499163,0.306999,0.305453,0.142543,0.14136,0.0325074,0.031867,-0.00635694,-0.00635694,0.031867,0.0325074,0.14136,0.142543,0.305453,0.306999,0.499163,0.500837,0.693001,0.694547,0.857457,0.85864,0.967493,0.968133,1.00636,1.00636,0.968133,0.967493,0.85864,0.857457,0.694547,0.693001,0.500837,0.499163,0.306999,0.305453,0.142543,0.14136,0.0325074,0.031867,-0.00635694
5.99904e-32,0.0380602,0.0380602,0.146447,0.146447,0.308658,0.308658,0.5,0.5,0.691342,0.691342,0.853553,0.853553,0.96194,0.96194,1,1,0.96194,0.96194,0.853553,0.853553,0.691342,0.691342,0.5,0.5,0.308658,0.308658,0.146447,0.146447,0.0380602,0.0380602,1.49976e-32,1.49976e-32,0.0380602,0.0380602,0.146447,0.146447,0.308658,0.308658,0.5,0.5,0.691342,0.691342,0.853553,0.853553,0.96194,0.96194,1,1,0.96194,0.96194,0.853553,0.853553,0.691342,0.691342,0.5,0.5,0.308658,0.308658,0.146447,0.146447,0.0380602,0.0380602,0,0,0.0380602,0.0380602,0.146447,0.146447,0.308658,0.308658,0.5,0.5,0.691342,0.691342,0.853553,0.853553,0.96194,0.96194,1,1,0.96194,0.96194,0.853553,0.853553,0.691342,0.691342,0.5,0.5,0.308658,0.308658,0.146447,0.146447,0.0380602,0.0380602,1.49976e-32,1.49976e-32,0.0380602,0.0380602,0.146447,0.146447,0.308658,0.308658,0.5,0.5,0.691342,0.691342,0.853553,0.853553,0.96194,0.96194,1,1,0.96194,0.96194,0.853553,0.853553,0.691342,0.691342,0.5,0.5,0.308658,0.308658,0.146447,0.146447,0.0380602,0.0380602,5.99904e-32
