0,0.0833333,0.166667,0.25,0.333333,0.416667,0.5,0.583333,0.666667,0.75,0.833333,0.916667,1
3.36797e-08,0.967526,0.99126,1.0221,1.00071,1.00018,0.999024,1.00018,1.00071,1.0221,0.99126,0.967526,3.36797e-08
0,0.928298,0.994859,0.999631,0.999974,0.999998,1,0.999998,0.999974,0.999631,0.994859,0.928298,0
