-2,-1.91667,-1.83333,-1.75,-1.66667,-1.58333,-1.5,-1.41667,-1.33333,-1.25,-1.16667,-1.08333,-1,-0.916667,-0.833333,-0.75,-0.666667,-0.583333,-0.5,-0.416667,-0.333333,-0.25,-0.166667,-0.0833333,-7.49401e-16,0.0833333,0.166667,0.25,0.333333,0.416667,0.5,0.583333,0.666667,0.75,0.833333,0.916667,1,1.08333,1.16667,1.25,1.33333,1.41667,1.5,1.58333,1.66667,1.75,1.83333,1.91667,2
0.00168815,0.0669268,0.250178,0.5,0.749822,0.933073,0.998312,0.933073,0.749822,0.5,0.250178,0.0669268,0.00168815,0.0669268,0.250178,0.5,0.749822,0.933073,0.998312,0.933073,0.749822,0.5,0.250178,0.0669268,0.00168815,0.0669268,0.250178,0.5,0.749822,0.933073,0.998312,0.933073,0.749822,0.5,0.250178,0.0669268,0.00168815,0.0669268,0.250178,0.5,0.749822,0.933073,0.998312,0.933073,0.749822,0.5,0.250178,0.0669268,0.00168815
5.99904e-32,0.0669873,0.25,0.5,0.75,0.933013,1,0.933013,0.75,0.5,0.25,0.0669873,6.46212e-30,0.0669873,0.25,0.5,0.75,0.933013,1,0.933013,0.75,0.5,0.25,0.0669873,5.54278e-30,0.0669873,0.25,0.5,0.75,0.933013,1,0.933013,0.75,0.5,0.25,0.0669873,5.48923e-30,0.0669873,0.25,0.5,0.75,0.933013,1,0.933013,0.75,0.5,0.25,0.0669873,2.19569e-29
