0,0.0208333,0.0416667,0.0625,0.0833333,0.104167,0.125,0.145833,0.166667,0.1875,0.208333,0.229167,0.25,0.270833,0.291667,0.3125,0.333333,0.354167,0.375,0.395833,0.416667,0.4375,0.458333,0.479167,0.5,0.520833,0.541667,0.5625,0.583333,0.604167,0.625,0.645833,0.666667,0.6875,0.708333,0.729167,0.75,0.770833,0.791667,0.8125,0.833333,0.854167,0.875,0.895833,0.916667,0.9375,0.958333,0.979167,1
1.03078e-08,0.900742,0.985055,1.01001,1.00099,1.00015,0.9999,0.99999,0.999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999,0.99999,0.9999,1.00015,1.00099,1.01001,0.985055,0.900742,1.03078e-08
0,0.875486,0.984496,0.99807,0.99976,0.99997,0.999996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999996,0.99997,0.99976,0.99807,0.984496,0.875486,-7.08322e-14
