0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.28125,0.3125,0.34375,0.375,0.40625,0.4375,0.46875,0.5,0.53125,0.5625,0.59375,0.625,0.65625,0.6875,0.71875,0.75,0.78125,0.8125,0.84375,0.875,0.90625,0.9375,0.96875,1
1,0.968762,0.937735,0.907062,0.876946,0.847556,0.819086,0.791711,0.765621,0.740992,0.718014,0.696865,0.677732,0.660794,0.646238,0.634244,0.624999,0.618681,0.615478,0.615569,0.61914,0.626373,0.637451,0.652557,0.671876,0.695587,0.723878,0.756928,0.794923,0.838044,0.886476,0.940401,1
1,0.968781,0.937744,0.907074,0.876953,0.847565,0.819092,0.791718,0.765625,0.740997,0.718018,0.696869,0.677734,0.660797,0.64624,0.634247,0.625,0.618683,0.615479,0.61557,0.619141,0.626373,0.637451,0.652557,0.671875,0.695587,0.723877,0.756927,0.794922,0.838043,0.886475,0.940399,1
