0,0.0625,0.125,0.1875,0.25,0.3125,0.375,0.4375,0.5,0.5625,0.625,0.6875,0.75,0.8125,0.875,0.9375,1
3.365e-08,0.875727,0.954836,0.994387,0.99796,0.999746,0.999908,0.999988,0.999992,0.999988,0.999908,0.999746,0.99796,0.994387,0.954836,0.875727,3.365e-08
0,0.861436,0.9808,0.99734,0.999631,0.999949,0.999993,0.999999,1,0.999999,0.999993,0.999949,0.999631,0.99734,0.9808,0.861436,0
