-2,-1.9375,-1.875,-1.8125,-1.75,-1.6875,-1.625,-1.5625,-1.5,-1.4375,-1.375,-1.3125,-1.25,-1.1875,-1.125,-1.0625,-1,-0.9375,-0.875,-0.8125,-0.75,-0.6875,-0.625,-0.5625,-0.5,-0.4375,-0.375,-0.3125,-0.25,-0.1875,-0.125,-0.0625,0,0.0625,0.125,0.1875,0.25,0.3125,0.375,0.4375,0.5,0.5625,0.625,0.6875,0.75,0.8125,0.875,0.9375,1,1.0625,1.125,1.1875,1.25,1.3125,1.375,1.4375,1.5,1.5625,1.625,1.6875,1.75,1.8125,1.875,1.9375,2
-0.00646646,0.032086,0.141874,0.306184,0.5,0.693816,0.858126,0.967914,1.00647,0.967914,0.858126,0.693816,0.5,0.306184,0.141874,0.032086,-0.00646646,0.032086,0.141874,0.306184,0.5,0.693816,0.858126,0.967914,1.00647,0.967914,0.858126,0.693816,0.5,0.306184,0.141874,0.032086,-0.00646646,0.032086,0.141874,0.306184,0.5,0.693816,0.858126,0.967914,1.00647,0.967914,0.858126,0.693816,0.5,0.306184,0.141874,0.032086,-0.00646646,0.032086,0.141874,0.306184,0.5,0.693816,0.858126,0.967914,1.00647,0.967914,0.858126,0.693816,0.5,0.306184,0.141874,0.032086,-0.00646646
5.99904e-32,0.0380602,0.146447,0.308658,0.5,0.691342,0.853553,0.96194,1,0.96194,0.853553,0.691342,0.5,0.308658,0.146447,0.0380602,1.49976e-32,0.0380602,0.146447,0.308658,0.5,0.691342,0.853553,0.96194,1,0.96194,0.853553,0.691342,0.5,0.308658,0.146447,0.0380602,0,0.0380602,0.146447,0.308658,0.5,0.691342,0.853553,0.96194,1,0.96194,0.853553,0.691342,0.5,0.308658,0.146447,0.0380602,1.49976e-32,0.0380602,0.146447,0.308658,0.5,0.691342,0.853553,0.96194,1,0.96194,0.853553,0.691342,0.5,0.308658,0.146447,0.0380602,5.99904e-32
