0,0.0416667,0.0833333,0.125,0.166667,0.208333,0.25,0.291667,0.333333,0.375,0.416667,0.458333,0.5,0.541667,0.583333,0.625,0.666667,0.708333,0.75,0.791667,0.833333,0.875,0.916667,0.958333,1
3.17937e-08,0.741288,0.930795,0.983181,0.995649,0.998836,0.999717,0.999927,0.99998,0.999995,0.999999,1,1,1,0.999999,0.999995,0.99998,0.999927,0.999717,0.998836,0.995649,0.983181,0.930795,0.741288,3.17937e-08
0,0.732227,0.928298,0.9808,0.994859,0.998623,0.999631,0.999901,0.999974,0.999993,0.999998,0.999999,1,0.999999,0.999998,0.999993,0.999974,0.999901,0.999631,0.998623,0.994859,0.9808,0.928298,0.732227,1.43219e-14
