-2,-1.9375,-1.875,-1.8125,-1.75,-1.6875,-1.625,-1.5625,-1.5,-1.4375,-1.375,-1.3125,-1.25,-1.1875,-1.125,-1.0625,-1,-0.9375,-0.875,-0.8125,-0.75,-0.6875,-0.625,-0.5625,-0.5,-0.4375,-0.375,-0.3125,-0.25,-0.1875,-0.125,-0.0625,0,0.0625,0.125,0.1875,0.25,0.3125,0.375,0.4375,0.5,0.5625,0.625,0.6875,0.75,0.8125,0.875,0.9375,1,1.0625,1.125,1.1875,1.25,1.3125,1.375,1.4375,1.5,1.5625,1.625,1.6875,1.75,1.8125,1.875,1.9375,2,2.0625,2.125,2.1875,2.25,2.3125,2.375,2.4375,2.5,2.5625,2.625,2.6875,2.75,2.8125,2.875,2.9375,3,3.0625,3.125,3.1875,3.25,3.3125,3.375,3.4375,3.5,3.5625,3.625,3.6875,3.75,3.8125,3.875,3.9375,4,4.0625,4.125,4.1875,4.25,4.3125,4.375,4.4375,4.5,4.5625,4.625,4.6875,4.75,4.8125,4.875,4.9375,5,5.0625,5.125,5.1875,5.25,5.3125,5.375,5.4375,5.5,5.5625,5.625,5.6875,5.75,5.8125,5.875,5.9375,6
0.037031,0.0794702,0.306435,0.472399,0.6238,0.779553,0.862431,0.965651,0.97255,1.00433,0.935084,0.890036,0.755343,0.640232,0.460621,0.292957,0.0957765,-0.0989194,-0.283649,-0.475736,-0.619891,-0.780126,-0.86176,-0.965749,-0.972435,-1.00435,-0.935064,-0.890039,-0.755339,-0.640233,-0.460621,-0.292957,-0.0957764,0.0989194,0.283649,0.475736,0.619891,0.780126,0.86176,0.965749,0.972435,1.00435,0.935064,0.890039,0.755339,0.640233,0.460621,0.292957,0.0957764,-0.0989194,-0.283649,-0.475736,-0.619891,-0.780126,-0.86176,-0.965749,-0.972435,-1.00435,-0.935064,-0.890039,-0.755339,-0.640233,-0.460621,-0.292957,-0.0957764,0.0989194,0.283649,0.475736,0.619891,0.780126,0.86176,0.965749,0.972435,1.00435,0.935064,0.890039,0.755339,0.640233,0.460621,0.292957,0.0957764,-0.0989194,-0.283649,-0.475736,-0.619891,-0.780126,-0.86176,-0.965749,-0.972435,-1.00435,-0.935064,-0.890039,-0.755339,-0.640233,-0.460621,-0.292957,-0.0957764,0.0989194,0.283649,0.475736,0.619891,0.780126,0.86176,0.965749,0.972435,1.00435,0.935064,0.890039,0.755339,0.640233,0.460621,0.292957,0.0957763,-0.0989193,-0.283649,-0.475735,-0.619894,-0.780123,-0.86178,-0.965732,-0.97255,-1.00425,-0.935735,-0.889467,-0.759249,-0.636896,-0.483407,-0.273507,-0.228584
2.44929e-16,0.19509,0.382683,0.55557,0.707107,0.83147,0.92388,0.980785,1,0.980785,0.92388,0.83147,0.707107,0.55557,0.382683,0.19509,-1.22465e-16,-0.19509,-0.382683,-0.55557,-0.707107,-0.83147,-0.92388,-0.980785,-1,-0.980785,-0.92388,-0.83147,-0.707107,-0.55557,-0.382683,-0.19509,0,0.19509,0.382683,0.55557,0.707107,0.83147,0.92388,0.980785,1,0.980785,0.92388,0.83147,0.707107,0.55557,0.382683,0.19509,1.22465e-16,-0.19509,-0.382683,-0.55557,-0.707107,-0.83147,-0.92388,-0.980785,-1,-0.980785,-0.92388,-0.83147,-0.707107,-0.55557,-0.382683,-0.19509,-2.44929e-16,0.19509,0.382683,0.55557,0.707107,0.83147,0.92388,0.980785,1,0.980785,0.92388,0.83147,0.707107,0.55557,0.382683,0.19509,3.67394e-16,-0.19509,-0.382683,-0.55557,-0.707107,-0.83147,-0.92388,-0.980785,-1,-0.980785,-0.92388,-0.83147,-0.707107,-0.55557,-0.382683,-0.19509,-4.89859e-16,0.19509,0.382683,0.55557,0.707107,0.83147,0.92388,0.980785,1,0.980785,0.92388,0.83147,0.707107,0.55557,0.382683,0.19509,6.12323e-16,-0.19509,-0.382683,-0.55557,-0.707107,-0.83147,-0.92388,-0.980785,-1,-0.980785,-0.92388,-0.83147,-0.707107,-0.55557,-0.382683,-0.19509,-7.34788e-16
