0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.28125,0.3125,0.34375,0.375,0.40625,0.4375,0.46875,0.5,0.53125,0.5625,0.59375,0.625,0.65625,0.6875,0.71875,0.75,0.78125,0.8125,0.84375,0.875,0.90625,0.9375,0.96875,1
1.19664e-08,0.997457,0.935495,0.999836,0.995839,0.999989,0.999732,0.999999,0.999983,1,0.999999,1,1,1,1,1,1,1,1,1,1,1,0.999999,1,0.999983,0.999999,0.999732,0.999989,0.995839,0.999836,0.935495,0.997457,1.19664e-08
0,0.956063,0.99807,0.999915,0.999996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999996,0.999915,0.99807,0.956063,0
