-2,-1.66667,-1.33333,-1,-0.666667,-0.333333,-3.33067e-16,0.333333,0.666667,1,1.33333,1.66667,2
-0.239733,0.745866,0.745866,-0.239733,0.745866,0.745866,-0.239733,0.745866,0.745866,-0.239733,0.745866,0.745866,-0.239733
5.99904e-32,0.75,0.75,5.86318e-31,0.75,0.75,1.09487e-30,0.75,0.75,2.11625e-30,0.75,0.75,4.0856e-30
