-2,-1.95833,-1.91667,-1.875,-1.875,-1.83333,-1.79167,-1.75,-1.75,-1.70833,-1.66667,-1.625,-1.625,-1.58333,-1.54167,-1.5,-1.5,-1.45833,-1.41667,-1.375,-1.375,-1.33333,-1.29167,-1.25,-1.25,-1.20833,-1.16667,-1.125,-1.125,-1.08333,-1.04167,-1,-1,-0.958333,-0.916667,-0.875,-0.875,-0.833333,-0.791667,-0.75,-0.75,-0.708333,-0.666667,-0.625,-0.625,-0.583333,-0.541667,-0.5,-0.5,-0.458333,-0.416667,-0.375,-0.375,-0.333333,-0.291667,-0.25,-0.25,-0.208333,-0.166667,-0.125,-0.125,-0.0833333,-0.0416667,1.31839e-15,1.31839e-15,0.0416667,0.0833333,0.125,0.125,0.166667,0.208333,0.25,0.25,0.291667,0.333333,0.375,0.375,0.416667,0.458333,0.5,0.5,0.541667,0.583333,0.625,0.625,0.666667,0.708333,0.75,0.75,0.791667,0.833333,0.875,0.875,0.916667,0.958333,1,1,1.04167,1.08333,1.125,1.125,1.16667,1.20833,1.25,1.25,1.29167,1.33333,1.375,1.375,1.41667,1.45833,1.5,1.5,1.54167,1.58333,1.625,1.625,1.66667,1.70833,1.75,1.75,1.79167,1.83333,1.875,1.875,1.91667,1.95833,2
0.00010701,0.0170384,0.0669886,0.146547,0.146498,0.250001,0.370591,0.500035,0.499965,0.629409,0.749999,0.853502,0.853453,0.933011,0.982962,0.999893,0.999893,0.982962,0.933011,0.853453,0.853502,0.749999,0.629409,0.499965,0.500035,0.370591,0.250001,0.146498,0.146547,0.0669886,0.0170384,0.00010701,0.00010701,0.0170384,0.0669886,0.146547,0.146498,0.250001,0.370591,0.500035,0.499965,0.629409,0.749999,0.853502,0.853453,0.933011,0.982962,0.999893,0.999893,0.982962,0.933011,0.853453,0.853502,0.749999,0.629409,0.499965,0.500035,0.370591,0.250001,0.146498,0.146547,0.0669886,0.0170384,0.00010701,0.00010701,0.0170384,0.0669886,0.146547,0.146498,0.250001,0.370591,0.500035,0.499965,0.629409,0.749999,0.853502,0.853453,0.933011,0.982962,0.999893,0.999893,0.982962,0.933011,0.853453,0.853502,0.749999,0.629409,0.499965,0.500035,0.370591,0.250001,0.146498,0.146547,0.0669886,0.0170384,0.00010701,0.00010701,0.0170384,0.0669886,0.146547,0.146498,0.250001,0.370591,0.500035,0.499965,0.629409,0.749999,0.853502,0.853453,0.933011,0.982962,0.999893,0.999893,0.982962,0.933011,0.853453,0.853502,0.749999,0.629409,0.499965,0.500035,0.370591,0.250001,0.146498,0.146547,0.0669886,0.0170384,0.00010701
