-2,-1.91667,-1.83333,-1.75,-1.75,-1.66667,-1.58333,-1.5,-1.5,-1.41667,-1.33333,-1.25,-1.25,-1.16667,-1.08333,-1,-1,-0.916667,-0.833333,-0.75,-0.75,-0.666667,-0.583333,-0.5,-0.5,-0.416667,-0.333333,-0.25,-0.25,-0.166667,-0.0833333,-7.49401e-16,-7.49401e-16,0.0833333,0.166667,0.25,0.25,0.333333,0.416667,0.5,0.5,0.583333,0.666667,0.75,0.75,0.833333,0.916667,1,1,1.08333,1.16667,1.25,1.25,1.33333,1.41667,1.5,1.5,1.58333,1.66667,1.75,1.75,1.83333,1.91667,2
0.00142885,0.0670036,0.250015,0.501037,0.498963,0.749985,0.932996,0.998571,0.998571,0.932996,0.749985,0.498963,0.501037,0.250015,0.0670036,0.00142885,0.00142885,0.0670036,0.250015,0.501037,0.498963,0.749985,0.932996,0.998571,0.998571,0.932996,0.749985,0.498963,0.501037,0.250015,0.0670036,0.00142885,0.00142885,0.0670036,0.250015,0.501037,0.498963,0.749985,0.932996,0.998571,0.998571,0.932996,0.749985,0.498963,0.501037,0.250015,0.0670036,0.00142885,0.00142885,0.0670036,0.250015,0.501037,0.498963,0.749985,0.932996,0.998571,0.998571,0.932996,0.749985,0.498963,0.501037,0.250015,0.0670036,0.00142885
